,Identifier,Title,Subject,Date,Text,locations,tags
808,27165,"Jane Addams to Anna Marcet Haldeman-Julius, November 10, 1923","Addams, Jane, and family;Addams, Jane, travels",1923-11-10 00:00:00,american relief russian woman child room 1318 19 south la sall street chicago nov 10 1923 dear marcet nice letter last sure girard send today packag readi long time contain littl jade mirror 2 cigarett holder ivori one canton amber korea manuel set ivori domino hangchow knife three wooden japanes men henri jade ornament doll wig alic jade ornament japanes garden joey hope like hope alic right hope see decemb alway devot aunt jane addam,"41.8813955,-87.6318626",Family;Travels
811,27140,"Jane Addams to John Malcolm Stahl, November 8, 1923","Addams, Jane, requests from",1923-11-08 00:00:00,hullhous 800 south halst street chicago novemb 8 1923 dear mr stahl may make reserv one guest even tuesday twentieth use know miss french seen long time would much enjoy renew acquaint thank kind letter faith jane addam sign mr john stahl alli art associ 3401 michigan avenu chicago illinoi,"41.8716164,-87.6474573",Requests
817,26801,"Jane Addams to Philip Adams, May 7, 1921","Addams, Jane, travels;Women's International League for Peace and Freedom, meetings",1921-05-07 00:00:00,hullhous 800 south halst street chicago may 7 1921 mr philip adam divis passport control depart state washington dc dear mr adam enclos plea find letter friend servic committe ask case pc42112260 case miss mari rozet smith pc42112194 also miss alic hamilton pc42112232 u chicago identifi friend servic committe countri dr hamilton work europ summer 1919 see enclos circular u hope attend third congress woman intern leagu held vienna page 2 tenth sixteenth juli told howev appli passport unit state present issu passport austria mention austria congress applic quit readi answer question may care ask sure know faith jane addam sign,"41.8716164,-87.6474573",Peace;Travels
820,26785,"Jane Addams to Florence Gottschalk Taussig, February 2, 1920","Addams, Jane, requests from;Hull-House, visits to",1920-02-02 00:00:00,hullhous 800 south halst street chicago februari 2nd 1920 dear mr taussig wont guest meet suffrag associ come begin stay end feel alon could make success hand reviv old council meet affection greet member famili alway devotedli jane addam sign,"41.8716164,-87.6474573",Hull-House Visits;Requests
847,26144,"Jane Addams to Amy Woods, November 9, 1922","Women's International League for Peace and Freedom, office and staffing",1922-11-09 00:00:00,woman intern leagu peac freedom dear miss wood written miss christiansen delight told would hear directli hastili yr jane addam hull hous chicago nov 9 p yet receiv fellow member letter call,"41.8781136,-87.6297982",Peace
848,26139,"Jane Addams to Lydia G. Wentworth, November 8, 1922","Women's International League for Peace and Freedom, finances;Addams, Jane, gratitude",1922-11-08 00:00:00,hullhous 800 south halst street chicago 8 novemb 1922 dear friend may thank gener contribut toward expens hagu confer assur appreci willing help caus intern peac faith jane addam sign,"41.8716164,-87.6474573",Conferences;Finances;Peace
850,26131,"Jane Addams to Amy Woods, November 7, 1922","Women's International League for Peace and Freedom, activities;Women's International League for Peace and Freedom, meetings",1922-11-07 00:00:00,woman intern leagu peac freedom dear miss wood could secur lewi gannett nation help u would best possibl person report meet vienna understand sympathet hastili jane addam hull hous chicago nov 7 1922,"41.8716164,-87.6474573",Conferences;Peace
856,26067,"Jane Addams to Felix Moritz Warburg, November 4, 1922","Addams, Jane, gratitude;Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, meetings",1922-11-04 00:00:00,hullhous 800 south halst street chicago 4 novemb 1922 dear mr warburg kind sent gener check expens hagu confer shall tri best make use may serv break strang inhibit europ seem suffer cordial greet famili faith jane addam sign,"41.8716164,-87.6474573",Conferences;Finances;Peace
857,26059,"Jane Addams to Women's International League for Peace and Freedom members, November 1, 1922","Addams, Jane, and Women's International League for Peace and Freedom;Addams, Jane, requests from;Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, meetings",1922-11-01 00:00:00,woman intern leagu peac freedom dear may enclos letter send member ask contribut emerg confer call hagu decemb 79 1922 shall grate care contribut fund necess rais short time appeal well inform concern european situat hope presum upon former never fail courtesi faith also made list organ,"41.8781136,-87.6297982",Conferences;Peace;Requests
858,26058,"Jane Addams to Women's International League for Peace and Freedom's United States Section members, November 1, 1922","Addams, Jane, and Women's International League for Peace and Freedom;Addams, Jane, requests from;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, activities",1922-11-01 00:00:00,woman intern leagu peac freedom novemb 1 1922 dear fellow member may send enclos circular regard one intern confer conven wil member intern execut board recent met europ call emerg confer seen week week utter despair come upon peopl central europ upon nation helpless disentangl econom disast exist settlement brought upon public opinion europ agre remedi lie chang basic term peac treati mani publicist unit state come conclus plan sail s volendam novemb 21 mr lewi nation chairman least ten other section answer imper call also hope repres nation organ woman unit state deleg cours pay expens must howev go empti hand european member courag take burden organ world confer difficult condit unit state section 1919 contribut 15000 zurich congress continu intern work 1921 10000 vienna congress need least latter amount make effect emerg hagu confer alreadi receiv 2500 amount contribut emerg confer check purpos made jane addam presid wil sent hull hous chicago week follow confer decemb 1015 intern feder trade union hold world peac congress hagu adopt resolut war militar two gather call without relat strike goal hope crystal public opinion gather forc nation faith jane addam sign hull hous 800 halst street chicago illinoi,"41.8781136,-87.6297982",Conferences;Peace;Requests
859,26056,"Jane Addams to Friends, November 1, 1922","Women's International League for Peace and Freedom, activities;Addams, Jane, requests from;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, finances",1922-11-01 00:00:00,woman intern leagu peac freedom novemb 1 1922 dear may enclos letter send member ask contribut emerg confer call hagu decemb 79 1922 shall grate care contribut fund necess rais short time appeal well inform concern european situat hope presum upon former courtesi faith jane addam sign hull hous 800 halst street chicago ill,"41.8781136,-87.6297982",Conferences;Peace;Requests
860,26008,"Jane Addams to Linley V. Gordon, November 1, 1922","Addams, Jane, and Women's International League for Peace and Freedom;Addams, Jane, requests from;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, activities",1922-11-01 00:00:00,woman intern leagu peac freedom novemb 1 1922 mr linley v gordon church peac union world allianc new york citi dear mr gordon may invit person presid organ men woman interest peac world attend confer call wil hagu decemb 911 1922 like invit organ send offici deleg possibl arrang next month least fratern deleg member intern execut board recent met europ call emerg confer seen week week utter despair come upon peopl central europ nation helpless disentangl econom disast exist settlement brought upon public opinion europ agre remedi lie chang basic term peac treati mani publicist unit state come conclus plan sail volendam novemb 21 mr lewi nation chairman least ten other section answer imper call also hope repres nation organ woman unit state deleg cours pay expens week follow confer decemb 1015 intern feder trade union hold world peac congress hagu adopt resolut war militar two gather call without relat strike goal hope crystal public opinion gather forc nation faith jane addam sign fuller inform may nation offic room 305 1403 h street nw washington dc enclos plea find first provision draft resolut submit agenda committe consider,"41.8781136,-87.6297982",Conferences;Peace;Requests
