,Identifier,Title,Subject,Date,Text,locations,tags
2440,9278,"Jane Addams to David Starr Jordan, July 27, 1915","Addams, Jane, lectures;Addams, Jane, requests from",1915-07-27,hullhous 800 south halst street chicago juli 27 1915 dear dr jordan want apolog delay repli invit address nea sinc return plan depend upon peopl imposs repli earlier still somewhat uncertain could reach san francisco 28th august would use rememb one earlier letter mention 28th possibl let know time conveni telegraph quickli afterward possibl probabl seen survey report new york address send anoth chanc anticip see august septemb much pleasur sincer jane addam sign dr david starr jordan san francisco california,"41.8716164,-87.6474573",Lectures;Requests;Travels
2445,9202,"Alice Peloubet Norton to Lizzie W. Hodges, April 15, 1915",gratitude,1915-04-15,april 15 1915 dear mr hodg letter miss addam enclos quotat letter pari offic american compani acknowledg long ago wait time miss addam see citi came know address inde enclos letter mr holt may suppli anxiou howev know miss addam mr thoma appreci fact send u letter materi copi use often address mr thoma alreadi use one time corrobor interest way ladi came lectur said firm refer mr thoma cours could give inform told question also receiv kind inform rel pari firm may thank even though thank late letter cordial act ex seci mr lizzi w hodg detroit michigan,"41.8781136,-87.6297982",Thanks
2447,9199,"Secretary to Jane Addams to George E. Baird, April 14, 1915",peace movement;apologies,1915-04-14,april 14 1915 mr georg e baird 3363 park ave chicago illinoi dear sir quit asham letter sent u hull hous time ago acknowledg busi offic correspond involv intern congress woman hagu good mani letter forc wait repli know miss addam agre heartili peac brought soon possibl one could sympathi anyth bring togeth peac forc neutral belliger nation order foster whatev intern feel remain miss addam start long less danger trip hagu meanwhil mani want peac agre upon method best thing done seem work peac sentiment definit recommend made toward confer neutral nation one forc miss addam wish thank letter cordial,"41.8781136,-87.6297982",Peace;Thanks
2450,9188,"Mabel L. Hyers to Henry C. Morris, July 24, 1915","Addams, Jane, and peace movement;Addams, Jane, lectures;peace movement, activities of",1915-07-24,woman peac parti nation offic room 500 116 michigan ave chicago juli 24 1915 dear mr morri miss jane addam meet deleg intern congress woman hagu member execut council chicago peac societi tea next tuesday five oclock south parlor auditorium complet report trip european capit given could made public miss addam hope may plea notifi headquart woman peac parti telephon randolph 6150 later tuesday noon whether possibl attend meet sincer mabel louis hyer sign secretari mr henri c morri 924 marquett bldg chicago,"41.8802312,-87.6245874",Meetings;Peace;Requests
2451,9158,"Jane Addams to Anna Marcet Haldeman, April 11, 1915","Addams, Jane, and family",1915-04-11,hullhous 800 south halst street chicago dear dear marcet here good bye long give realli truli bless hope mari bring comfort sure enclos came today send finish ancestr part none would done cousin clara young good bye dear one alway love aunt jane addam april 11 1915,"41.8716354,-87.6474381",Family
2453,9155,"Jane Addams to Lyra D. Trueblood, February 9, 1915","Addams, Jane, and peace movement;peace movement, activities of",1915-02-09,hullhous 800 south halst street chicago februari 9 1915 dear miss trueblood mr ruble offic woman peac parti yesterday talk subject badg think hope committe execut offic decid someth promptli get matter adjust mani letter regard badg may ask remind mr ezekiel give correct copi address advoc peac sent back cordial greet father hope pleasur see soon sincer jane addam sign miss l trueblood washington dc p plea excus untidi note,"41.8716354,-87.6474381",Peace;Requests
2454,9154,"Jane Addams to Edmund J. James, February 8, 1915","Addams, Jane, requests to;Addams, Jane, travels",1915-02-08,hullhous 800 south halst street chicago februari 8 1915 dear dr jame thank much kind invit receiv morn alreadi promis guest dr mr hay short stay urbana much appreci courtesi look forward pleasur visit univers sincer jane addam sign dr jame presid univers illinoi urbana,"41.8716354,-87.6474381",Requests;Travels
2455,9153,"Jane Addams to Anna A. Gordon, February 9, 1915","Addams, Jane, and peace movement;World War I;peace movement, activities of",1915-02-09,copi februari 9 1915 dear miss gordon mean telephon see could meet time chicago talk plan suggest mr catt howev may better send extract letter may think perhap later discus quot one last letter would think propos let u take correspond auxiliari allianc mr barrett intern council woman miss gordon intern woman christian temper union let u make propos soon war close settlement arrang intern confer woman shall held shall present resolut appeal whatev may seem best time group group determin term peac done arrang would made advanc woman page 2 differ countri would give approv doubt much get word deleg mani ought abl gather woman chief war countri look satisfactori attempt intern action time meanwhil develop american woman peac parti statu real influenc would go far intern power event go propos tent plan nation union great britain would privat propos could begin correspond sort would readi take matter formal seem best woman peac parti undertak seem difficult begin quit like inform method would best hope come see u new peac offic room 505 116 michigan avenu sincer miss anna gordon evanston illinoi,"41.8802312,-87.6245874",Conferences;Peace
2456,9152,"Jane Addams to Kate Waller Barrett, February 9, 1915","Addams, Jane, and peace movement;World War I;peace movement, activities of",1915-02-09,copi 1 februari 9 1915 dear mr barrett time hurri meet day talk mr catt plan may quot follow letter would think propos let u take correspond auxiliari allianc mr barrett intern council woman miss gordon intern woman christian temper union let u make propos soon war close settlement arrang intern confer woman shall held shall present resolut appeal whatev may seem best time group group determin term peac done arrang would made advanc woman differ countri would give approv doubt much get word deleg mani ought abl gather page 2 woman chief war countri look satisfactori attempt intern action time meanwhil develop american woman peac parti statu real influenc would go far intern power event go propos tent plan nation union great britain would privat propos would will undertak might see could done unoffici toward keep woman togeth also write miss gordon three great intern bodi could begin unoffici correspond direct basi upon might proceed later cours tent propos meet approv sure quit understand hope may fortun see next time come chicago sincer,"41.8802312,-87.6245874",Conferences;Peace;Requests
2460,9110,"Secretary to Jane Addams to May Wright Sewall, February 8, 1915","peace movement, activities of;peace movement, organization of",1915-02-08,februari 8 1915 mr may wright sewal 1401 hyde st san francisco calif dear mr sewal miss addam ask express gratif consent act cooper council woman peac parti definit duti capac simpli thought good plan woman head big nation organ go record cooper movement honorari chairman state california mr randolph miner hope mr josiah cowl lo angel serv execut chairman import thing probabl serv caus peac tri woman san francisco get big meet februari 22d mr pethicklawr england princip speaker brilliant speak organ woman peac parti goe countri fee 10000 quit gener time confer plan organ miss addam ask urg start plan meet unfortun mr lawrenc heard san francisco address feb 12th 20th alexand hotel lo angel calif sincer,"41.8716354,-87.6474381",Peace;Requests
2461,9109,"Secretary to Jane Addams to David Starr Jordan, February 8, 1915","peace movement, activities of;Addams, Jane, gratitude",1915-02-08,februari 8 1915 dr david starr jordan co leland stanford junior univers stanford univers calif dear mr jordan miss addam ask thank kind letter answer later send copi pamphlet distribut headquart glad know advoc give u real support sincer,"41.8716354,-87.6474381",Peace;Thanks
2462,9108,"Secretary to Jane Addams to Eliza De Luce, February 8, 1915","peace movement, activities of;peace movement, organization of;memberships",1915-02-08,februari 8 1915 miss eliza de luce 293012 oti st berkeley california dear miss de luce miss addam refer letter feb 3d enclos literatur woman peac parti show local organ may develop execut committe decid upon follow plan local organ 100 fee shall retain local group entitl individu membership woman peac parti local branch 500 fee shall paid nation treasuri hope woman club church societi etc come 500 membership mani individu member join local group work literatur woman peac parti sent secretari cooper societi individu member receiv literatur local branch belong wherev secur 500 membership help financ nation parti thank cooper help go mean sincer,"41.8716354,-87.6474381",Memberships;Peace
2464,9099,"Secretary to Jane Addams to Donna Bonniwell Bowes, February 6, 1915","peace movement, activities of;memberships;Addams, Jane, and peace movement",1915-02-06,februari 6 1915 mr frederick bow 1033 greenwood ave wilmett illinoi dear mr bow miss addam ask answer letter enclos two pamphlet woman peac parti give inform regard organ circl number church societi come 500 membership instanc individu membership 100 seem desir woman receiv literatur societi decid join plea send name secretari public sent regularli sincer,"41.8716354,-87.6474381",Memberships;Peace;Requests
2465,9097,"Secretary to Jane Addams to Mary Agnes Best, February 6, 1915","Addams, Jane, and peace movement;peace movement, activities of",1915-02-06,februari 6 1915 miss mari agn best nation art club gramerci park new york ny dear miss best miss addam ask tell letter refer committe literatur woman peac parti probabl hear day miss holbrook chairman hope much arrang monologu given chicago sincer,"41.8716354,-87.6474381",Lectures;Peace
