,Identifier,Title,Subject,Date,Text,locations,tags
2311,10751,"Mabel L. Hyers to Alice Gitchell Kirk, October 8, 1915","Addams, Jane, requests to;Addams, Jane, memberships in organizations;Addams, Jane, and peace movement",1915-10-08,octob 8th 1915 dear mr kirk wish acknowledg receipt kind favor octob first miss jane addam invit lend name intern peac forum miss addam present citi gladli call attent matter return sincer act execut secretari mr alic gitchel kirk 547 leader news build cleveland ohio,"41.8716354,-87.6474381",Peace;Requests
2312,10749,"Mabel L.Hyers to Elizabeth G. Jamieson, October 8, 1915","peace movement, activities of;Addams, Jane, requests to",1915-10-08,octob 8th 1915 dear mr jamieson repli request octob 4th would suggest look literatur send separ cover order find materi talk woman club way help shall glad hear time sincer act execut secretari mr p f jamieson batavia ohio,"41.8716354,-87.6474381",Peace;Requests
2313,10748,"Mabel L. Hyers to Elizabeth Glendower Evans, October 8, 1915","Addams, Jane, requests from;Addams, Jane, and peace movement;peace movement, activities of",1915-10-08,octob 8th 1915 dear mr evan miss addam hope chicago within week desir execut board meet held earli date possibl mani import thing press suggest tent date octob 29th would glad know possibl time citi may ask favor earli repli order may make definit arrang soon possibl sincer act execut secretari mr elizabeth evan 12 oti place boston massachusett,"41.8716354,-87.6474381",Peace;Requests
2324,10635,"Jane Addams to Rosika Schwimmer, July 6, 1915","Addams, Jane, travels;Addams, Jane, and peace movement",1915-07-06,new york 265 henri street juli 6 1915 dear madam schwimmer sort doubt cours wisdom return amsterdam whole sure necessari come home seem clear dr jacob cabl want done either england america sure anyth england could put splendid committe miss balch cours tell whatev messag america best carri suggest land fifth juli presid wilson countri place cornish nh friendli letter say would make appoint washington wednesday thursday therefor wait shall see page 2 big meet friday even evid need explain situat america regard congress cours compar littl import regard negoti mission europ curiou confus mind see enclos editori came new york time morn write dr jacob seen presid also send report wander print offici report greet entir group alway faith jane addam sign madam rosika schwimmer 15 plantag parklaan amsterdam holland enclosur,"40.7139582,-73.9845154",Peace;Travels
2326,10632,"Mabel L. Hyers to Frank H. Kenny, October 7, 1915","Addams, Jane, requests to;peace movement, activities of",1915-10-07,octob 7th 1915 dear mr kenni request miss jane addam septemb 22nd refer offic hull hous send herewith pamphlet publish time peac parti organ give inform desir sincer act executivesecretari mr f h kenni world pulitz bldg new york citi,"41.8781136,-87.6297982",Peace;Requests
2329,10610,"Jane Addams to Anna Marcet Haldeman, October 3, 1915","Addams, Jane, and family;Addams, Jane, health of;Addams, Jane, and peace movement;peace movement, activities of",1915-10-03,baymeath bar harbor main dear marcet write letter show h h isnt alway hard heart say good bye take three oclock train new york go attend rather import meet foreign ladi hagu congress doctor say soon chicago page 2 mari go atlant citi day hotel chelsea h h soon wish companion dont like sound lone even alway devotedli jane addam oct 3 1915,"44.3876119,-68.2039123",Peace;Travels
2330,10601,"Jane Addams to Julia Grace Wales, October 2, 1915","peace movement, activities of;Addams, Jane, writings, Women at the Hague",1915-10-02,bar harbor main octob 2 1915 dear miss wale book grown larg print synopsi pamphlet regret much sure howev increas demand pamphlet brought new edit five thousand enclos copi send chang sent paul kellogg much concern issu statement earli possibl sign european member committe countri dr jacob mde schwimmer miss macmillan prepar someth send hope see soon chicago faith jane addam p letter sept 29 come leav today repli later,"44.3876119,-68.2039123",Peace
2332,10582,"Jane Addams to Emily Greene Balch, June 26, 1915","Addams, Jane, requests from;sympathy",1915-06-26,dear miss balch sorri see amsterdam cabl usa yesterday made u feel must return havent yet got ticket go liverpool hope find space st loui plea write co survey ny see prest wilson go chicago possibl return english peopl illeg illeg page 2 hope tire write steamer hastili jane addam june 26 1915 page 3 peopl saw england last week half hour low dickinson bertrand russel ladi selborn lord robert cecil lord crew allen baker mp w h dickinson mp noel buxton mp mr whitehous mp perci alden mp ramsay macdonald mp charl trevelyan mp arthur ponsonbi mp graham walla sidney webb leonard hobhous hirst editor economist massingham editor nation k ratcliff editor daili news alfr zimmern lloyd georg lord chief justic rufu isaac earl read lord morley lord bryce lord haldan lord loreburn robert reid archbishop canterburi bishop winchest bishop bombay carlisl oxford gilbert murray sidney ball st john oxford l smith balliol oxford georg cadburi birmingham john burn mp e morel mp lord ladi courtney mr barnett mr creighton oliv schreiner vernon lee ladi page alic meynel ladi henri somerset mr swanwick ladi barlow lord eustac perci g h perri aylmer maud herbert stead 180 member english committe settlement peopl etc etc,"51.5073509,-0.12775829999998",Peace;Requests;Travels
2335,10553,"Jane Addams to Mabel L. Hyers, September 29, 1915","meetings;apologies;Addams, Jane, requests from",1915-09-29,dear miss hyer know noth enclos ladi speak perhap lookedup go miss chicago meet oct 1 st much regret ask mr wilmarth one explain regret hastili jane addam sept 29 1915,"44.4192455,-68.2505706",Meetings;Requests
2339,10479,"Jane Addams to Julia Grace Wales, March 29, 1915","peace movement, international;peace movement, activities of",1915-03-29,hullhous 800 south halst street chicago march 29 1915 dear miss wale send copi call send literatur later day also enclos list peopl probabl go hagu see dutch woman plan call armistic plan would present probabl fought cours speak deleg feel strongli advantag plan sure could put way mani u would agre faith jane addam sign miss julia wale madison wisconsin,"41.8716354,-87.6474381",Conferences;Peace
2340,10416,"Jane Addams to Anna Marcet Haldeman, March 27, 1915","Addams, Jane, and family",1915-03-27,hullhous 800 south halst street chicago dear marcet telegram one mari morn chang plan mr corbett arrang go two week later cousin sarah hostett back april 1 st howev help hope mari stay longer two week perhap start mr corbett come dont quit like alon long wish knew get page 2 realli truli aw nice get messag morn realli want alway devotedli j march 27 1915,"41.8716354,-87.6474381",Family;Travels
2341,10414,"Jane Addams to Lillian D. Wald, March 26, 1915","Addams, Jane, and peace movement;Addams, Jane, requests from;Addams, Jane, relationship with Lillian Wald;peace movement, international;Addams, Jane, autobiographical views",1915-03-26,hullhous 800 south halst street chicago dear ladi aw sorri decid go hagu undertak cours offer mani possibl failur inde may even much harm whole enterpris certain aspect moral adventur seem genuin think woman will fail may abl break curiou hypnot spell make imposs nation consid peac would great thing u would go u enclos letter address mr nathan execut committe consid name author write middl dictat letter occur perhap progerman would use go wont kindli find neutral plea address letter send progerman plea return letter mr bowen look great deal page 2 better sinc return new york natur anxiou lay eye mari return old home cedarvil tuesday find difficult bring mind long past childhood alway devotedli jane addam sign march 26 1915,"41.8716354,-87.6474381",Peace;Requests;Travels
2344,10411,"Jane Addams to Emily Greene Balch, March 26, 1915","Addams, Jane, travels;Addams, Jane, and peace movement;Addams, Jane, requests from;peace movement, women and;peace movement, activities of",1915-03-26,hullhous 800 south halst street chicago march 26 1915 dear miss balch town sever day owe ill death sister dont think could manag go u hagu couldnt persuad wellesley noth could better colleg teach econom experi confer hagu would give especi anxiou deleg convers racial nation situat know one would meet requir better would cours whole undertak someth spirit moral adventur may easili fail even harm chanc success depend larg upon personnel woman go grace abbott go chicago also hope miss breckinridg one el special knowledg immigr enclos page 2 list accept stand present look though would fifteen deleg send account meet england appar work peopl low work peopl economist miss woolley mount holyok consid would enorm acquisit dont think certain oblig woman advantag studi train take possibl chanc help dont want insist wont plea consid sincer jane addam sign miss emili balch wellesley colleg,"41.8716354,-87.6474381",Conferences;Peace;Requests
2346,10395,"Jane Addams to Julia Grace Wales, March 25, 1915","peace movement, activities of;Addams, Jane, requests from;conferences",1915-03-25,hullhous 800 south halst street chicago march 25 1915 dear miss wale would possibl consid go u hagu attend confer call woman neutral belliger nation 28th 29th 30th april enclos copi call program fifteen woman woman peac parti plan go would great thing could go u fact formerli live canada wouldnt make least differ world first place six well known english woman sign call second place happi member deleg might one greatest opportun push forward plan hope consid sincer jane addam sign miss j g wale madison wisconsin,"41.8716354,-87.6474381",Conferences;Peace
